,index,link,title,postdate,latitude,longitude,neighborhood,beds,baths,area,others,price,text,restaurant_count,school_count,bus_station_count,railway_station_count,distance_from_us
962,976,https://chicago.craigslist.org/chc/apa/d/chicago-buena-park-rehabbed-2-bedroom/6859884632.html,Buena Park- Rehabbed 2 Bedroom/ 2 1/2 Bath Unit Available $2600,Apr 11,41.953732,-87.654755,,2.0,2.5,1100.0,"['cats are OK - purrr', 'dogs are OK - wooof', 'w/d in unit', 'detached garage']",2600.0,price: $2600.0<br>Beds: 2.0<br> Baths: 2.5,7,3,0,2,5.233563743202793
963,977,https://chicago.craigslist.org/chc/apa/d/chicago-uptown-all-new-everything-gut/6850996928.html,UPTOWN! ALL NEW EVERYTHING!  Gut-rehab 1 Bedroom units,Apr 11,41.975631,-87.655255,,1.0,1.0,700.0,"['available apr 1', 'apartment']",1600.0,price: $1600.0<br>Beds: 1.0<br> Baths: 1.0,12,2,0,4,6.736569772977297
964,978,https://chicago.craigslist.org/chc/apa/d/evanston-rogers-park-studio-howard-gym/6856822325.html,"Rogers Park! Studio. W Howard, Gym, Dishwasher,Elevator,New Appliances",Apr 11,42.019431,-87.684958,,0.0,1.0,440.0,"['available apr 3', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment']",1095.0,price: $1095.0<br>Beds: 0.0<br> Baths: 1.0,5,1,1,2,9.983752493300178
965,979,https://chicago.craigslist.org/chc/apa/d/evanston-rogers-park-2bd-2-bath-on/6856817805.html,"ROGERS PARK! 2Bd 2 bath on Howard, Pet Ok,Elevator, Dishwasher, Gym",Apr 11,42.019431,-87.684958,,2.0,2.0,995.0,"['available apr 3', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment']",1750.0,price: $1750.0<br>Beds: 2.0<br> Baths: 2.0,5,1,1,2,9.983752493300178
966,980,https://chicago.craigslist.org/chc/apa/d/chicago-two-bedroom-apartment-on-monroe/6863703766.html,Two Bedroom Apartment on Monroe-NO DEPOSIT or MOVE-IN FEE!,Apr 11,41.879211,-87.749949,,2.0,1.0,,,775.0,price: $775.0<br>Beds: 2.0<br> Baths: 1.0,1,4,0,3,5.636955817172002
967,981,https://chicago.craigslist.org/chc/apa/d/chicago-rogers-park-1-bd-on-sherwin-pet/6856824998.html,"Rogers Park! 1 Bd on W Sherwin, Pet Ok",Apr 11,42.015131,-87.662957,,1.0,1.0,605.0,"['available apr 3', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'street parking']",1275.0,price: $1275.0<br>Beds: 1.0<br> Baths: 1.0,2,1,1,3,9.491493539209586
968,982,https://chicago.craigslist.org/chc/apa/d/evanston-rogers-park-2bd-2bath-on/6856818787.html,"Rogers Park! 2Bd/2bath on Howard,Elevator, Dishwasher, Gym",Apr 11,42.019431,-87.684958,,2.0,2.0,995.0,"['available apr 3', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment']",1750.0,price: $1750.0<br>Beds: 2.0<br> Baths: 2.0,5,1,1,2,9.983752493300178
969,983,https://chicago.craigslist.org/chc/apa/d/chicago-rogers-park-great-1-bd-on/6856829460.html,"Rogers Park! Great! 1 Bd on W Sherwin, Pet Ok",Apr 11,42.015131,-87.662957,,1.0,1.0,425.0,"['available apr 3', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'street parking']",1195.0,price: $1195.0<br>Beds: 1.0<br> Baths: 1.0,2,1,1,3,9.491493539209586
970,984,https://chicago.craigslist.org/chc/apa/d/chicago-buena-park-rehabbed-3-bedroom-2/6859884145.html,Buena Park- Rehabbed 3 Bedroom/ 2 Bath Unit Available $3300,Apr 11,41.953732,-87.654755,,3.0,2.0,1300.0,"['cats are OK - purrr', 'dogs are OK - wooof', 'w/d in unit', 'detached garage']",3300.0,price: $3300.0<br>Beds: 3.0<br> Baths: 2.0,7,3,0,2,5.233563743202793
971,985,https://chicago.craigslist.org/chc/apa/d/chicago-lakeview-new-lux-quality/6856846450.html,"Lakeview! New LUX Quality Apartment in Heart of Lakeview, Pets Okay!",Apr 11,41.950332,-87.649855,,1.0,1.0,700.0,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage']",1934.0,price: $1934.0<br>Beds: 1.0<br> Baths: 1.0,12,5,0,2,4.97015303858726
972,986,https://chicago.craigslist.org/chc/apa/d/chicago-rogers-park-1-bd-on-sherwin-pet/6856830076.html,"Rogers Park! 1 Bd on W Sherwin, Pet Ok",Apr 11,42.015131,-87.662957,,1.0,1.0,605.0,"['available apr 3', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'street parking']",1295.0,price: $1295.0<br>Beds: 1.0<br> Baths: 1.0,2,1,1,3,9.491493539209586
973,987,https://chicago.craigslist.org/chc/apa/d/chicago-luxury-lakeview-lux-new-condo/6856846509.html,Luxury Lakeview!! LUX New Condo Apartment 2bd 2bth,Apr 11,41.950332,-87.649855,,2.0,2.0,1205.0,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'attached garage']",3428.0,price: $3428.0<br>Beds: 2.0<br> Baths: 2.0,12,5,0,2,4.97015303858726
974,988,https://chicago.craigslist.org/chc/apa/d/chicago-luxury-streeterville-1-bed-with/6854627220.html,Luxury Streeterville!!! 1 bed with Breathtaking Lake and City View,Apr 11,41.891086,-87.617736,,1.0,1.0,850.0,['apartment'],1963.0,price: $1963.0<br>Beds: 1.0<br> Baths: 1.0,38,0,0,7,1.4410560082468404
975,989,https://chicago.craigslist.org/chc/apa/d/chicago-streeterville-studio-on-east/6854806867.html,Streeterville!!! Studio on East Ohio,Apr 11,41.893355,-87.609844,,0.0,1.0,656.0,"['available jul 6', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'attached garage']",2191.0,price: $2191.0<br>Beds: 0.0<br> Baths: 1.0,9,0,0,0,1.8640500210964666
976,990,https://chicago.craigslist.org/chc/apa/d/chicago-streeterville-1-bd-on-east-ohio/6854809430.html,Streeterville!! 1 Bd on East Ohio St,Apr 11,41.893355,-87.609844,,1.0,1.0,876.0,['apartment'],2597.0,price: $2597.0<br>Beds: 1.0<br> Baths: 1.0,9,0,0,0,1.8640500210964666
977,991,https://chicago.craigslist.org/chc/apa/d/chicago-ravenswood-clean-garden-level/6854029523.html,"Ravenswood Clean Garden-Level 2BD/1BR in Ravenswood, Close to EL",Apr 11,41.973331,-87.679456,,2.0,1.0,,,1395.0,price: $1395.0<br>Beds: 2.0<br> Baths: 1.0,7,3,0,3,6.836426228246734
978,992,https://chicago.craigslist.org/chc/apa/d/chicago-1-bd-1-ba-golf-simulator/6863704070.html,"1 bd + 1 ba, Golf simulator, Private balconies",Apr 11,41.890021,-87.631079,,1.0,1.0,865.0,"['cats are OK - purrr', 'apartment']",2891.0,price: $2891.0<br>Beds: 1.0<br> Baths: 1.0,50,0,0,13,0.9141466714200857
979,993,https://chicago.craigslist.org/chc/apa/d/chicago-3bed-near-division-blue-line/6863704443.html,3Bed near Division Blue Line Stop,Apr 11,41.903432,-87.670554,,3.0,1.0,,,2100.0,price: $2100.0<br>Beds: 3.0<br> Baths: 1.0,45,3,0,2,2.3095520321962026
980,994,https://chicago.craigslist.org/chc/apa/d/chicago-studio-in-lincoln-park/6863704503.html,Studio in Lincoln Park Available for Immediate Move in or May 1st!,Apr 11,41.933008,-87.640019,,0.0,1.0,,,925.0,price: $925.0<br>Beds: 0.0<br> Baths: 1.0,26,3,0,0,3.749735892939505
981,995,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-lakeview-pet-friendly/6863704709.html,Amazing Lakeview Pet Friendly 2bed/2bath.  9ft Ceilings. InUnit W/D,Apr 11,41.998231,-87.660956,,2.0,2.0,,,2695.0,price: $2695.0<br>Beds: 2.0<br> Baths: 2.0,10,5,0,3,8.320952338914127
982,996,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-2-bedroom-available/6863704743.html,Beautiful 2 bedroom available now!,Apr 11,41.909231,-87.767058,,2.0,0.0,,,850.0,price: $850.0<br>Beds: 2.0<br> Baths: 0.0,0,1,0,1,6.847414475790791
983,997,https://chicago.craigslist.org/chc/apa/d/chicago-1-bd-on-north-park-dr/6863704812.html,1 Bd on North Park Dr.,Apr 11,41.8971,-87.6223,,1.0,1.0,765.0,['apartment'],2955.0,price: $2955.0<br>Beds: 1.0<br> Baths: 1.0,50,2,0,4,1.5716305723785813
984,998,https://chicago.craigslist.org/chc/apa/d/chicago-diversey-and-kilbourn/6853910320.html,Diversey and Kilbourn,Apr 11,41.930823,-87.738984,,2.0,1.0,,,965.0,price: $965.0<br>Beds: 2.0<br> Baths: 1.0,4,2,0,1,6.218343539438044
985,999,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-2-bedroom-available/6863705268.html,Beautiful 2 bedroom available now!,Apr 11,41.909231,-87.767058,,2.0,0.0,,,850.0,price: $850.0<br>Beds: 2.0<br> Baths: 0.0,0,1,0,1,6.847414475790791
986,1000,https://chicago.craigslist.org/chc/apa/d/chicago-super-cute-studio-in-lincoln/6863705497.html,Super cute studio in Lincoln Square in the heart of it all!!   Dogs ok,Apr 11,41.964931,-87.686256,,0.0,1.0,,,1065.0,price: $1065.0<br>Beds: 0.0<br> Baths: 1.0,22,3,0,5,6.404854413791337
987,1001,https://chicago.craigslist.org/chc/apa/d/chicago-modern-luxury-spacious-3/6863705860.html,"Modern, luxury ,spacious 3 Bedroom ***",Apr 11,41.909231,-87.767206,,3.0,1.0,,,1275.0,price: $1275.0<br>Beds: 3.0<br> Baths: 1.0,0,1,0,1,6.85465205238704
988,1002,https://chicago.craigslist.org/chc/apa/d/chicago-enjoy-the-city-lights-at-night/6863705893.html,Enjoy the City Lights at Night! 1-  MONTH RENT FREE! NO DEPOSIT,Apr 11,41.984581,-87.655548,,1.0,1.0,,,1100.0,price: $1100.0<br>Beds: 1.0<br> Baths: 1.0,6,0,0,3,7.352413376919743
989,1003,https://chicago.craigslist.org/chc/apa/d/glencoe-city-living-in-the-suburbs/6863705950.html,City Living in the Suburbs!!!,Apr 11,42.138536,-87.792255,,2.0,2.0,1042.0,"['available apr 11', 'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'wheelchair accessible']",2088.0,price: $2088.0<br>Beds: 2.0<br> Baths: 2.0,1,1,0,0,19.561034262161133
990,1004,https://chicago.craigslist.org/chc/apa/d/chicago-june-1st-studio-available-in/6863706152.html,June 1st Studio Available in Renovated Gold Coast Building,Apr 11,41.904032,-87.62912,,0.0,1.0,,,1115.0,price: $1115.0<br>Beds: 0.0<br> Baths: 1.0,44,3,0,4,1.8410293920819718
991,1005,https://chicago.craigslist.org/chc/apa/d/chicago-studio-on-east-ohio/6863706260.html,Studio on East Ohio,Apr 11,41.893355,-87.609844,,0.0,1.0,656.0,"['available may 21', 'apartment']",1881.0,price: $1881.0<br>Beds: 0.0<br> Baths: 1.0,9,0,0,0,1.8640500210964666
992,1006,https://chicago.craigslist.org/chc/apa/d/chicago-convenient-2-bedrooms-1-bathroom/6845168043.html,Convenient 2 Bedrooms l 1 Bathroom,Apr 11,41.894832,-87.686854,,2.0,1.0,1100.0,"['available apr 1', 'cats are OK - purrr', 'dogs are OK - wooof', 'furnished', 'apartment', 'laundry in bldg', 'detached garage']",1695.0,price: $1695.0<br>Beds: 2.0<br> Baths: 1.0,10,6,0,1,2.6394867319040043
993,1007,https://chicago.craigslist.org/chc/apa/d/chicago-super-cute-studio-in-lincoln/6863706390.html,Super cute studio in Lincoln Square in the heart of it all!!   Dogs ok,Apr 11,41.964931,-87.686256,,0.0,1.0,,,1065.0,price: $1065.0<br>Beds: 0.0<br> Baths: 1.0,22,3,0,5,6.404854413791337
994,1008,https://chicago.craigslist.org/chc/apa/d/chicago-this-is-the-brand-new-luxury-2/6863687430.html,***THIS IS THE BRAND NEW LUXURY 2 BED YOU'VE BEEN SEEKING***,Apr 11,41.8721,-87.6578,,2.0,2.0,,,4025.0,price: $4025.0<br>Beds: 2.0<br> Baths: 2.0,9,4,0,3,1.0085168139971645
995,1009,https://chicago.craigslist.org/chc/apa/d/chicago-stunning-newly-rehabbed-3-bed-1/6845168900.html,!!Stunning Newly Rehabbed 3 Bed | 1 Bath!!,Apr 11,41.923141,-87.687821,,3.0,1.0,1000.0,"['available apr 1', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'no laundry on site']",1995.0,price: $1995.0<br>Beds: 3.0<br> Baths: 1.0,19,2,0,2,3.9216432280457703
996,1010,https://chicago.craigslist.org/chc/apa/d/chicago-amazing-loft-condo-in-lincoln/6863706465.html,AMAZING LOFT CONDO IN LINCOLN PARK~PARKING INCLD~BALCONY!,Apr 11,41.932332,-87.675855,,2.0,0.0,1300.0,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment']",2800.0,price: $2800.0<br>Beds: 2.0<br> Baths: 0.0,0,3,0,0,4.129235470097423
997,1011,https://chicago.craigslist.org/chc/apa/d/chicago-2-bed-2-bath-timber-loft/6857967564.html,!2 Bed | 2 Bath Timber Loft!,Apr 11,41.88472,-87.654676,,2.0,2.0,,,2695.0,price: $2695.0<br>Beds: 2.0<br> Baths: 2.0,50,0,0,3,0.8478819779338523
998,1012,https://chicago.craigslist.org/chc/apa/d/chicago-large-1-bedcentral-airhw/6863706581.html,**LARGE 1 BED**CENTRAL AIR**HW FLOORS**DISHWASHER**GREAT LOCATION**,Apr 11,41.939832,-87.661655,,2.0,1.0,,,1775.0,price: $1775.0<br>Beds: 2.0<br> Baths: 1.0,18,2,0,6,4.361173115960804
999,1013,https://chicago.craigslist.org/chc/apa/d/chicago-heat-water-gas-even-electric/6863706569.html,"Heat, Water, Gas & even ELECTRIC inluded. HRDWDFLRS!",Apr 11,41.9543,-87.6575,,0.0,1.0,,,990.0,price: $990.0<br>Beds: 0.0<br> Baths: 1.0,3,2,0,2,5.294094356896243
1000,1014,https://chicago.craigslist.org/chc/apa/d/chicago-walk-in-closet-ceramic-tile/6863706586.html,"Walk-In Closet, Ceramic tile flooring, Walk-in closets",Apr 11,41.801996,-87.595227,,1.0,1.0,800.0,"['cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry in bldg', 'street parking']",1221.0,price: $1221.0<br>Beds: 1.0<br> Baths: 1.0,11,4,0,2,5.781315321870874
1001,1015,https://chicago.craigslist.org/chc/apa/d/chicago-charming-avondale-2-bedroom/6863690858.html,Charming Avondale 2 Bedroom + sunroom Apartment for rent,Apr 11,41.940787,-87.724403,,2.0,1.0,1500.0,"['available apr 21', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'laundry on site', 'no smoking']",1325.0,price: $1325.0<br>Beds: 2.0<br> Baths: 1.0,7,4,0,2,6.087037436624488
1002,1016,https://chicago.craigslist.org/chc/apa/d/chicago-nd-in-hyde-park-2bdbrand-new/6863706680.html,"942 E. 52nd in Hyde Park: 2Bd,BRAND NEW Rehab,HEAT,HDWD,DW,MW,SS Appl",Apr 11,41.800825,-87.601347,,2.0,1.0,1136.0,"['available jun 1', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking']",1645.0,price: $1645.0<br>Beds: 2.0<br> Baths: 1.0,1,3,0,1,5.73811295956951
1003,1017,https://chicago.craigslist.org/chc/apa/d/chicago-modern-2bd-apt-in-ravenswood-by/6863706717.html,Modern 2BD Apt in Ravenswood by Brown Line  Metra,Apr 11,41.972631,-87.676556,,2.0,1.0,1046.0,"['cats are OK - purrr', 'dogs are OK - wooof', 'w/d in unit']",2547.0,price: $2547.0<br>Beds: 2.0<br> Baths: 1.0,9,2,0,3,6.747622099568558
1004,1018,https://chicago.craigslist.org/chc/apa/d/chicago-studio-hardwood-floors-dining/6863707145.html,"🍳🥞🥓 STUDIO w/ HARDWOOD FLOORS, DINING ROOM & EAT-IN KITCHEN",Apr 11,41.74555,-87.602647,,0.0,1.0,465.0,"['available apr 11', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'off-street parking']",525.0,price: $525.0<br>Beds: 0.0<br> Baths: 1.0,1,0,0,3,9.39535671177987
1005,1019,https://chicago.craigslist.org/chc/apa/d/chicago-furnished-studio-apartments-3/6863707197.html,Furnished Studio Apartments-3 Month's AVAILABLE-SUMMER,Apr 11,41.904365,-87.628695,,0.0,1.0,,,1350.0,price: $1350.0<br>Beds: 0.0<br> Baths: 1.0,38,3,0,4,1.8697397032689873
1006,1020,https://chicago.craigslist.org/chc/apa/d/chicago-free-rent-move-in-in-april-1st/6856651328.html,"Free Rent-Move in in April, 1st payment due is May rent",Apr 11,41.888465,-87.642853,,1.0,1.0,800.0,"['available apr 15', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'no smoking', 'attached garage', 'wheelchair accessible']",2422.0,price: $2422.0<br>Beds: 1.0<br> Baths: 1.0,50,1,0,8,0.6868800903882394
1007,1021,https://chicago.craigslist.org/chc/apa/d/chicago-1-bedroom-1-bathroom/6858889220.html,1 Bedroom | 1 Bathroom,Apr 11,41.930357,-87.703221,,1.0,1.0,,,1300.0,price: $1300.0<br>Beds: 1.0<br> Baths: 1.0,41,1,0,3,4.814114950931833
1008,1022,https://chicago.craigslist.org/chc/apa/d/chicago-west-pilsen-charming-newly/6863707317.html,West Pilsen Charming Newly Remodelled w Garage Parking,Apr 11,41.852732,-87.691877,,2.0,1.0,,,1395.0,price: $1395.0<br>Beds: 2.0<br> Baths: 1.0,2,7,0,3,3.201243691181084
1009,1023,https://chicago.craigslist.org/chc/apa/d/chicago-logan-square-2-bed-1-bath-brand/6839869672.html,Logan Square 2 Bed 1 Bath - BRAND NEW REHAB!,Apr 11,41.910239,-87.697032,,2.0,1.0,,,2350.0,price: $2350.0<br>Beds: 2.0<br> Baths: 1.0,3,3,0,1,3.6391982867019093
1010,1024,https://chicago.craigslist.org/chc/apa/d/chicago-south-loop-luxury/6863707356.html,South Loop Luxury,Apr 11,41.880753,-87.627871,,2.0,2.0,,,2600.0,price: $2600.0<br>Beds: 2.0<br> Baths: 2.0,50,2,1,21,0.6544782332158512
1011,1025,https://chicago.craigslist.org/chc/apa/d/chicago-great-location-must-see-1/6840081322.html,Great Location! Must See 1 Bedroom Apartment in Ravenswood!,Apr 11,41.961431,-87.683956,,1.0,1.0,,,1400.0,price: $1400.0<br>Beds: 1.0<br> Baths: 1.0,19,5,0,6,6.136715535275421
1012,1026,https://chicago.craigslist.org/chc/apa/d/chicago-heart-of-the-gold-coast-classic/6840079863.html,"Heart of the Gold Coast - Classic, vintage building!",Apr 11,41.905832,-87.630253,,1.0,1.0,,,1400.0,price: $1400.0<br>Beds: 1.0<br> Baths: 1.0,44,4,0,2,1.9432041340947686
1013,1027,https://chicago.craigslist.org/chc/apa/d/chicago-beautiful-one-bed-one-bath-west/6840075657.html,"Beautiful one bed, one bath West Town apartment!",Apr 11,41.894132,-87.677054,,1.0,1.0,,,1300.0,price: $1300.0<br>Beds: 1.0<br> Baths: 1.0,21,3,0,2,2.168986334199965
1014,1028,https://chicago.craigslist.org/chc/apa/d/chicago-new-to-market-2-bed-1bath-apt/6863707554.html,"New to Market 2 Bed / 1Bath Apt in Logan Square. In Unit W/D, Quartz C",Apr 11,41.9209,-87.7043,,2.0,1.0,,,1800.0,price: $1800.0<br>Beds: 2.0<br> Baths: 1.0,25,3,0,2,4.394030992894101
1015,1029,https://chicago.craigslist.org/chc/apa/d/evanston-must-see-two-bedroom-in-west/6840103592.html,Must See Two Bedroom in West Rogers Park!,Apr 11,42.019431,-87.684958,,2.0,1.0,,,1695.0,price: $1695.0<br>Beds: 2.0<br> Baths: 1.0,5,1,1,2,9.983752493300178
1016,1030,https://chicago.craigslist.org/chc/apa/d/chicago-new-apartment-in-west-loop/6863707620.html,New apartment in West Loop,Apr 11,41.8814,-87.643,,0.0,1.0,,,1869.0,price: $1869.0<br>Beds: 0.0<br> Baths: 1.0,50,3,2,13,0.23241879200135795
1017,1031,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-two-bedroom-in-lake/6844847888.html,Spacious Two Bedroom in Lake View!,Apr 11,41.953832,-87.650155,,2.0,1.0,,,2600.0,price: $2600.0<br>Beds: 2.0<br> Baths: 1.0,4,7,0,2,5.212157695471072
1018,1032,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-two-bedroom-in-lake/6844847709.html,Spacious Two Bedroom in Lake View!,Apr 11,41.953832,-87.650155,,2.0,1.0,,,2600.0,price: $2600.0<br>Beds: 2.0<br> Baths: 1.0,4,7,0,2,5.212157695471072
1019,1033,https://chicago.craigslist.org/chc/apa/d/chicago-cozy-two-bedroom-in-lincoln/6844844615.html,Cozy Two Bedroom in Lincoln Square!,Apr 11,41.961359,-87.693625,,2.0,1.0,,,1600.0,price: $1600.0<br>Beds: 2.0<br> Baths: 1.0,1,3,0,3,6.330679069771194
1020,1034,https://chicago.craigslist.org/chc/apa/d/chicago-cozy-one-bedroom-in-lincoln/6844844693.html,Cozy One Bedroom in Lincoln Square!,Apr 11,41.961359,-87.693625,,1.0,1.0,,,1425.0,price: $1425.0<br>Beds: 1.0<br> Baths: 1.0,1,3,0,3,6.330679069771194
1021,1035,https://chicago.craigslist.org/chc/apa/d/chicago-must-see-2-bedroom-apartment-in/6844848113.html,Must See 2 Bedroom Apartment in Heart of Wrigleyville - Great Deal!,Apr 11,41.936332,-87.652954,,2.0,1.0,,,1675.0,price: $1675.0<br>Beds: 2.0<br> Baths: 1.0,34,4,0,4,4.0319899114225315
1022,1036,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-two-bedroom-in-lake/6844844749.html,Spacious Two Bedroom in Lake View!,Apr 11,41.953832,-87.650155,,2.0,1.0,,,2600.0,price: $2600.0<br>Beds: 2.0<br> Baths: 1.0,4,7,0,2,5.212157695471072
1023,1037,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-three-bedroom-in-lake/6844844010.html,Spacious Three Bedroom in Lake View!,Apr 11,41.953832,-87.650155,,3.0,1.0,,,3300.0,price: $3300.0<br>Beds: 3.0<br> Baths: 1.0,4,7,0,2,5.212157695471072
1024,1038,https://chicago.craigslist.org/chc/apa/d/chicago-spacious-two-bedroom-in-lake/6844844785.html,Spacious Two Bedroom in Lake View!,Apr 11,41.953832,-87.650155,,2.0,1.0,,,2600.0,price: $2600.0<br>Beds: 2.0<br> Baths: 1.0,4,7,0,2,5.212157695471072
1025,1039,https://chicago.craigslist.org/chc/apa/d/chicago-great-updated-condo-in-albany/6861826447.html,GREAT UPDATED CONDO IN ALBANY PARK,Apr 11,41.966531,-87.714636,,2.0,1.0,,,1205.0,price: $1205.0<br>Beds: 2.0<br> Baths: 1.0,4,1,0,2,7.166557766766332
1026,1040,https://chicago.craigslist.org/chc/apa/d/chicago-bedroom-1-bathroom-in-lincoln/6858741246.html,$2065 2 Bedroom 1 Bathroom in Lincoln Park,Apr 11,41.911932,-87.649753,,2.0,1.0,,,2065.0,price: $2065.0<br>Beds: 2.0<br> Baths: 1.0,24,2,0,3,2.3453821057757853
1027,1041,https://chicago.craigslist.org/chc/apa/d/chicago-corner-unit-with-south-east/6855508856.html,Corner Unit with South  East Views of the Lake and Navy Pier!,Apr 11,41.891189,-87.614862,,2.0,1.0,1257.0,"['apartment', 'w/d in unit', 'attached garage']",2995.0,price: $2995.0<br>Beds: 2.0<br> Baths: 1.0,16,0,0,2,1.5663268444709302
1028,1042,https://chicago.craigslist.org/chc/apa/d/chicago-must-see-2-bedroom-apartment-in/6844855884.html,Must See 2 Bedroom Apartment in Heart of Wrigleyville - Great Deal!,Apr 11,41.936332,-87.652954,,2.0,1.0,,,1695.0,price: $1695.0<br>Beds: 2.0<br> Baths: 1.0,34,4,0,4,4.0319899114225315
1029,1043,https://chicago.craigslist.org/chc/apa/d/chicago-stainless-appliances-dishwasher/6853241494.html,"STAINLESS APPLIANCES, DISHWASHER, HEAT INCLUDED",Apr 11,41.925802,-87.753658,,2.0,1.0,,,1220.0,price: $1220.0<br>Beds: 2.0<br> Baths: 1.0,0,3,0,0,6.6717161755544705
1030,1044,https://chicago.craigslist.org/chc/apa/d/chicago-rarely-available-1-bedroom-den/6855511017.html,Rarely Available 1 Bedroom + Den Near the Lake!,Apr 11,41.944753,-87.64148,,1.0,1.0,1000.0,"['apartment', 'laundry in bldg', 'attached garage']",1800.0,price: $1800.0<br>Beds: 1.0<br> Baths: 1.0,13,1,0,2,4.561047261371626
1031,1045,https://chicago.craigslist.org/chc/apa/d/chicago-heat-included-no-deposit/6851478842.html,HEAT INCLUDED! NO DEPOSIT!,Apr 11,41.998831,-87.686536,,2.0,1.0,,,1275.0,price: $1275.0<br>Beds: 2.0<br> Baths: 1.0,12,1,0,0,8.627708625677267
1032,1046,https://chicago.craigslist.org/chc/apa/d/chicago-bedroom-apartment-rogers-park/6858677261.html,"$1950 / 3 bedroom Apartment, Rogers Park",Apr 11,42.01279,-87.663722,,3.0,1.0,,,1950.0,price: $1950.0<br>Beds: 3.0<br> Baths: 1.0,2,2,1,4,9.336081526410457
1033,1047,https://chicago.craigslist.org/chc/apa/d/chicago-super-sweet-rehabbed-2-bed-1/6863708541.html,"Super Sweet, rehabbed 2 bed 1 bath apartment. 2862 1R",Apr 11,41.853592,-87.697537,,2.0,1.0,800.0,"['available apr 1', 'cats are OK - purrr', 'dogs are OK - wooof', 'apartment', 'w/d in unit', 'off-street parking']",1295.0,price: $1295.0<br>Beds: 2.0<br> Baths: 1.0,1,8,0,2,3.4156665229665886
1034,1048,https://chicago.craigslist.org/chc/apa/d/chicago-gorgeous-convertible-in-the/6863682723.html,Gorgeous convertible in the heart of River North with amenities!,Apr 11,41.890805,-87.634026,,0.0,1.0,,,2000.0,price: $2000.0<br>Beds: 0.0<br> Baths: 1.0,50,0,0,13,0.8958563288735835
